intl_class_cd,class_id,serial_no
036,7308546,85223334
005,7311221,85225656
009,7313339,85227474
028,7314271,85228261
020,7314572,85228525
041,7315314,85229135
041,7320070,85233170
032,7321885,85234698
009,7323061,85235746
010,7324296,85236822
005,7324786,85237269
032,7324986,85237450
039,7325420,85237823
009,7325709,85238045
030,7328734,85240630
045,7329282,85241134
036,7329569,85241373
012,7332549,85243927
045,7332925,85244252
042,7333156,85244442
009,7333291,85244551
038,7333292,85244551
042,7333293,85244551
044,7333294,85244551
009,7334802,85245849
028,7335021,85246014
036,7336899,85247622
032,7339172,85249502
025,7340005,85250205
028,7340006,85250205
003,7340536,85250622
018,7341596,85251505
023,7341597,85251505
024,7341598,85251505
025,7341599,85251505
041,7342412,85252165
037,7342932,85252625
009,7343323,85252988
014,7343324,85252988
028,7343325,85252988
003,7343776,85253362
029,7343864,85253442
033,7348141,85257043
033,7348157,85257057
035,7350348,85258881
028,7350998,85259517
009,7350999,85259518
009,7351442,85259872
005,7353300,85261429
028,7353340,85261469
043,7354528,85262546
009,7354775,85262763
009,7354812,85262791
009,7354820,85262798
009,7354821,85262799
009,7354824,85262802
009,7355379,85263281
009,7355443,85263334
009,7355449,85263338
029,7356383,85264155
029,7356409,85264177
042,7359095,85266496
025,7359293,85266669
030,7361755,85268853
016,7362656,85269611
009,7363822,85270617
041,7363830,85270625
035,7364489,85271200
012,7365726,85272330
030,7368963,85274978
021,7370480,85276261
035,7371229,85276911
024,7373262,85278568
031,7374586,85279690
032,7376023,85280926
009,7376731,85281515
009,7376780,85281555
031,7377130,85281857
025,7380372,85284583
041,7380373,85284583
015,7380395,85284605
028,7380396,85284605
025,7380502,85284699
009,7381912,85285880
025,7382453,85286318
043,7382454,85286318
005,7382685,85286514
005,7382695,85286525
033,7383922,85287544
030,7385358,85288783
036,7387383,85290577
044,7389585,85292526
003,7394152,85296415
003,7394463,85296674
004,7394464,85296674
005,7394465,85296674
011,7394466,85296674
020,7394943,85297060
030,7395371,85297436
005,7396080,85297998
028,7397556,85299281
043,7397559,85299284
003,7399364,85300798
003,7399634,85301019
044,7400415,85301649
003,7401128,85302240
003,7401296,85302389
003,7401570,85302625
042,7401665,85302701
041,7403039,85303905
003,7403415,85304264
025,7405139,85305730
025,7405153,85305744
009,7407569,85307725
015,7407584,85307733
041,7408629,85308574
004,7412131,85311540
035,7412132,85311540
035,7412334,85311798
043,7412335,85311798
009,7412351,85311815
009,7413103,85312430
015,7415308,85314298
009,7417254,85315982
009,7417259,85315985
009,7417263,85315989
009,7417264,85315990
009,7419224,85317675
016,7419261,85317710
010,7419805,85318156
003,7420979,85319110
003,7420982,85319113
014,7420995,85319117
014,7420997,85319119
021,7421002,85319123
021,7421007,85319128
024,7421014,85319130
016,7421122,85319220
024,7421133,85319232
009,7421139,85319238
018,7421153,85319248
020,7421158,85319251
028,7421164,85319257
009,7421762,85319720
009,7421797,85319746
033,7424152,85321757
025,7424623,85322169
033,7425902,85323233
031,7428209,85325239
009,7429592,85326399
043,7430145,85326898
003,7431120,85327714
044,7432093,85328566
035,7433537,85329789
009,7436725,85332528
009,7436844,85332633
003,7437826,85333474
025,7440286,85335552
035,7440287,85335552
006,7440300,85335565
008,7440301,85335565
009,7440302,85335565
014,7440303,85335565
016,7440304,85335565
018,7440305,85335565
020,7440306,85335565
021,7440307,85335565
025,7440308,85335565
028,7440309,85335565
034,7440310,85335565
005,7441313,85336408
012,7441642,85336694
018,7442545,85337462
025,7442546,85337462
026,7443299,85338047
009,7443761,85338457
025,7445953,85340323
040,7446263,85340562
041,7446678,85340893
029,7446690,85340902
030,7446691,85340902
009,7451476,85345029
009,7452916,85346282
043,7452968,85346329
004,7453801,85347066
030,7456225,85349133
009,7457159,85349873
009,7457170,85349885
025,7457286,85350006
022,7458762,85351270
039,7458763,85351270
025,7460055,85352385
005,7461707,85353806
029,7461708,85353806
041,7462840,85354825
016,7464484,85356329
035,7464485,85356329
041,7464486,85356329
016,7466255,85357863
014,7466263,85357871
025,7466264,85357871
041,7467870,85359184
009,7472963,85363528
009,7472972,85363535
009,7473015,85363570
009,7473021,85363577
009,7473049,85363603
028,7474547,85364939
009,7474921,85365243
035,7476017,85366193
034,7478063,85367925
029,7478637,85368361
041,7480187,85369680
028,7480557,85370017
044,7480859,85370294
009,7483318,85372320
035,7484214,85373082
041,7486783,85375317
009,7487847,85376204
009,7487853,85376209
009,7487860,85376216
009,7487862,85376218
009,7487867,85376224
009,7487871,85376228
009,7491250,85379097
003,7492839,85380537
021,7495348,85382635
016,7496641,85383747
016,7497715,85384679
031,7500327,85387048
009,7501735,85388228
009,7501739,85388232
009,7501749,85388240
009,7501754,85388245
009,7501760,85388249
033,7501786,85388274
043,7506642,85392454
003,7506988,85392749
009,7507362,85393080
041,7508166,85393773
041,7508212,85393818
029,7508472,85394057
025,7509198,85394668
025,7509311,85394771
028,7509312,85394771
041,7509313,85394771
042,7509952,85395289
030,7510292,85395576
035,7510515,85395756
037,7510516,85395756
039,7510517,85395756
040,7510518,85395756
045,7510519,85395756
042,7510886,85396079
030,7511033,85396217
021,7511357,85396486
024,7511388,85396509
027,7511394,85396515
005,7511447,85396561
025,7512566,85397572
041,7514800,85399497
041,7515526,85400142
025,7517620,85401899
030,7519769,85403811
041,7520106,85404089
028,7520579,85404496
025,7520589,85404504
025,7520744,85404639
025,7521697,85405430
009,7522031,85405717
011,7522032,85405717
025,7523309,85406821
029,7523663,85407127
025,7525467,85408643
041,7526830,85409852
014,7527144,85410126
032,7528267,85411084
035,7528550,85411330
009,7529777,85412323
005,7531759,85413965
043,7531870,85414060
009,7532004,85414166
009,7532030,85414190
039,7532257,85414372
009,7532558,85414609
042,7533942,85415848
025,7535498,85417200
009,7537784,85419213
009,7537792,85419220
009,7537820,85419244
009,7537844,85419264
009,7537924,85419340
009,7545751,85426048
038,7545752,85426048
028,7545785,85426070
029,7546813,85426915
009,7547001,85427077
016,7547111,85427174
023,7549280,85429030
003,7549337,85429078
035,7550231,85429845
033,7550581,85430156
041,7550641,85430203
028,7550703,85430245
003,7551231,85430667
029,7551785,85431129
009,7552468,85431747
041,7552469,85431747
045,7552470,85431747
009,7552516,85431790
041,7552517,85431790
045,7552518,85431790
028,7553209,85432361
035,7554280,85433256
037,7554782,85433732
045,7554984,85433918
044,7555207,85434090
009,7556046,85434798
038,7556047,85434798
042,7556048,85434798
045,7556049,85434798
003,7556739,85435386
033,7556786,85435427
003,7557554,85436059
035,7557627,85436124
042,7557904,85436351
037,7558612,85436962
029,7560975,85438977
030,7560976,85438977
041,7560977,85438977
025,7563515,85441189
016,7563536,85441211
028,7563553,85441224
009,7565210,85442607
021,7566181,85443484
035,7566869,85444065
009,7566872,85444068
042,7566873,85444068
040,7567091,85444254
043,7567474,85444536
009,7569794,85446472
009,7569802,85446478
009,7569807,85446483
009,7569816,85446491
009,7569820,85446495
009,7569825,85446501
009,7569833,85446507
009,7569837,85446510
035,7570423,85447015
042,7570826,85447364
009,7573096,85449266
009,7573287,85449407
016,7575605,85451393
041,7575640,85451426
003,7575813,85451589
003,7575894,85451659
009,7576377,85452046
009,7576628,85452262
003,7576927,85452518
032,7577470,85453013
026,7579789,85455049
035,7579791,85455051
014,7580985,85456069
025,7581028,85456110
025,7583620,85458322
032,7586162,85460517
008,7586353,85460678
035,7587113,85461324
032,7589768,85463593
034,7590005,85463790
009,7590653,85464342
025,7592692,85466083
024,7592696,85466090
014,7592703,85466094
010,7593266,85466564
028,7593579,85466846
009,7594558,85467687
028,7594761,85467861
009,7595937,85468855
009,7595946,85468864
025,7596001,85468909
025,7596018,85468926
029,7596974,85469694
009,7597207,85469910
043,7598080,85470640
003,7599229,85471661
009,7599415,85471835
043,7599830,85472192
009,7599998,85472328
041,7600005,85472334
009,7601404,85473526
009,7601540,85473653
043,7602926,85474821
009,7604080,85475835
009,7605669,85477139
016,7607050,85478425
009,7607780,85479022
009,7608929,85480030
007,7610540,85481390
011,7610541,85481390
012,7612782,85483311
033,7612907,85483427
034,7616341,85486349
033,7618369,85488276
003,7619601,85489292
025,7619768,85489464
012,7619821,85489509
014,7620275,85489886
025,7620276,85489886
041,7621038,85490556
025,7622431,85491738
009,7622628,85491904
033,7625968,85494777
009,7628738,85497125
009,7630007,85498149
016,7630008,85498149
041,7630015,85498156
043,7630016,85498156
009,7630033,85498172
016,7630034,85498172
041,7630035,85498172
043,7630036,85498172
009,7630605,85498697
010,7630606,85498697
033,7630902,85498951
042,7632308,85500128
003,7633415,85501042
009,7633557,85501153
041,7633558,85501153
028,7634309,85501798
031,7634310,85501798
028,7634328,85501813
031,7634329,85501813
042,7635187,85502487
042,7635191,85502491
009,7637358,85504384
009,7637361,85504388
035,7637824,85504811
009,7638493,85505398
035,7639161,85505966
009,7639200,85506004
028,7640366,85507059
041,7640367,85507059
042,7643074,85509371
033,7643166,85509441
042,7643853,85510051
009,7644533,85510627
009,7644553,85510648
009,7644974,85511000
009,7644995,85511012
009,7645004,85511016
009,7645006,85511018
028,7646890,85512701
032,7646936,85512735
044,7647821,85513526
016,7647864,85513566
009,7648935,85514495
038,7648962,85514521
009,7649227,85514717
009,7649629,85515077
041,7649630,85515077
036,7649961,85515359
009,7650114,85515494
035,7650115,85515494
009,7650535,85515850
009,7650538,85515853
028,7650655,85515942
009,7653168,85518066
016,7653198,85518092
003,7653210,85518106
003,7653233,85518125
010,7653787,85518605
002,7656208,85520669
003,7656407,85520851
003,7656415,85520858
003,7656419,85520862
009,7656469,85520909
037,7656471,85520911
042,7656472,85520912
011,7658058,85522349
011,7658063,85522353
044,7660556,85524442
044,7660928,85524756
041,7660993,85524805
003,7661312,85525094
042,7661489,85525251
045,7661553,85525308
028,7661639,85525370
010,7662820,85526373
043,7662917,85526451
014,7664365,85527666
010,7664417,85527714
014,7664418,85527714
009,7665317,85528520
009,7665322,85528525
009,7666531,85529578
009,7666537,85529584
041,7667322,85530251
034,7667350,85530274
009,7668042,85530867
035,7668240,85531034
009,7670183,85532695
036,7672185,85534428
009,7674452,85536381
009,7676012,85537756
009,7676169,85537896
041,7677307,85538903
003,7677309,85538906
016,7677319,85538917
018,7677324,85538921
025,7677330,85538926
043,7678988,85540373
030,7678991,85540376
003,7679312,85540684
010,7679406,85540763
044,7679407,85540763
010,7679423,85540775
044,7679424,85540775
010,7679428,85540779
044,7679429,85540779
007,7679869,85541133
009,7679870,85541133
011,7679871,85541133
035,7679872,85541133
038,7679873,85541133
042,7679874,85541133
032,7680304,85541472
028,7680367,85541531
009,7683118,85543900
009,7683850,85544555
009,7684705,85545284
009,7684706,85545285
009,7684708,85545288
009,7684713,85545292
041,7684745,85545323
009,7685381,85545857
014,7685690,85546130
016,7688260,85548411
020,7688261,85548411
030,7688715,85548816
028,7690173,85550109
009,7691173,85550969
003,7697674,85556636
016,7697842,85556759
036,7697843,85556759
036,7698464,85557342
028,7699468,85558261
009,7699606,85558394
037,7699607,85558394
001,7699650,85558436
005,7699651,85558436
032,7700573,85559195
009,7701568,85560298
036,7702766,85561344
041,7702767,85561344
041,7703007,85561556
032,7703438,85561947
016,7704167,85562595
009,7705279,85563555
028,7706986,85565026
045,7707842,85565742
025,7711066,85568487
009,7711281,85568675
035,7711285,85568679
035,7711890,85569134
042,7712791,85569884
033,7713499,85570464
042,7714229,85571111
042,7714230,85571113
028,7715482,85572177
009,7715535,85572219
009,7716012,85572673
033,7717377,85573851
009,7718125,85574514
011,7718557,85574902
042,7718850,85575157
045,7718851,85575157
025,7719636,85575809
009,7719954,85576097
009,7719961,85576102
036,7720937,85576919
041,7721341,85577245
045,7721342,85577245
035,7721413,85577316
018,7721422,85577323
014,7721423,85577324
009,7721426,85577330
033,7721907,85577775
033,7722654,85578371
003,7723433,85578982
025,7723486,85579022
030,7723498,85579034
041,7723658,85579190
041,7724393,85579833
015,7726425,85581657
043,7729215,85584130
018,7729362,85584253
009,7729737,85584572
041,7732242,85586792
009,7733646,85588007
003,7736241,85590285
028,7736790,85590742
035,7737518,85591375
011,7737772,85591618
009,7738330,85592168
009,7739119,85592855
009,7739127,85592864
025,7739516,85593221
009,7740401,85594022
041,7740406,85594028
042,7740408,85594030
045,7740411,85594034
041,7740591,85594190
041,7740705,85594294
009,7740707,85594296
009,7742326,85595696
038,7742327,85595696
042,7742328,85595696
009,7745098,85598170
009,7745673,85598662
009,7746169,85599075
010,7746794,85599608
041,7747076,85599857
009,7747187,85599959
003,7747565,85600289
045,7747779,85600476
031,7747786,85600484
042,7747795,85600493
041,7747804,85600503
009,7747814,85600510
037,7747959,85600670
009,7748538,85601155
032,7748772,85601365
009,7750264,85602672
016,7750265,85602672
041,7751260,85603503
032,7751622,85603797
041,7755428,85607152
034,7755602,85607314
035,7756070,85607705
037,7757208,85608728
009,7758647,85609944
028,7758651,85609948
042,7758759,85610030
011,7759165,85610374
028,7761415,85612322
030,7761989,85612861
003,7762440,85613268
003,7765215,85615654
009,7766677,85616935
038,7766678,85616935
033,7766749,85617000
033,7766750,85617001
009,7769092,85619072
010,7769093,85619072
009,7769097,85619075
010,7769098,85619075
009,7769100,85619077
010,7769101,85619077
014,7769856,85619722
025,7772584,85622169
003,7773545,85622971
004,7773546,85622971
025,7773749,85623160
028,7774522,85623870
030,7774909,85624209
035,7774910,85624209
033,7775203,85624496
035,7777475,85626594
028,7777652,85626737
012,7778117,85627133
035,7778845,85627784
005,7779892,85628707
009,7780061,85628868
016,7780062,85628868
028,7780063,85628868
041,7780064,85628868
005,7784775,85632990
025,7785524,85633674
030,7786437,85634481
029,7786911,85634885
028,7786951,85634926
009,7787115,85635068
035,7787270,85635198
036,7787271,85635198
028,7787712,85635562
034,7789829,85637404
033,7790824,85638268
033,7791360,85638728
033,7791401,85638769
035,7791866,85639164
043,7793967,85640999
033,7794074,85641097
031,7794518,85641466
025,7795489,85642388
009,7796523,85643267
009,7797416,85644046
003,7797961,85644538
010,7798626,85645158
035,7798693,85645211
041,7800731,85647059
025,7802017,85648215
025,7802941,85649009
028,7803224,85649256
033,7806780,85652312
044,7806826,85652353
044,7806827,85652354
033,7808587,85653912
018,7808913,85654201
025,7808914,85654201
009,7809015,85654286
003,7810270,85655341
004,7810271,85655341
009,7814356,85658822
039,7817076,85661235
010,7820720,85664440
039,7824114,85667536
009,7825201,85668500
009,7825207,85668505
041,7828525,85671511
043,7830797,85673469
034,7831977,85674540
003,7832737,85675212
005,7833348,85675747
037,7834517,85676784
009,7834912,85677142
032,7835486,85677696
009,7836936,85679080
016,7836937,85679080
041,7838169,85680116
009,7838288,85680228
009,7838293,85680232
015,7840792,85682396
035,7841787,85683282
041,7844638,85685797
041,7845059,85686165
025,7847155,85687946
005,7848295,85688966
043,7849808,85690317
043,7849911,85690413
031,7852607,85692728
031,7852643,85692759
009,7854882,85694697
038,7854883,85694697
009,7855003,85694799
038,7855004,85694799
009,7855587,85695225
043,7858168,85697551
029,7858369,85697733
043,7858405,85697764
009,7858861,85698176
038,7858862,85698176
042,7858863,85698176
033,7859131,85698404
009,7860098,85699223
009,7860523,85699590
009,7861252,85700239
009,7861294,85700275
009,7862438,85701275
032,7864091,85702759
043,7864272,85702913
043,7864297,85702929
003,7864638,85703221
025,7864877,85703438
009,7866028,85704404
041,7866029,85704404
003,7866641,85704980
009,7867614,85705814
021,7868985,85707018
028,7870742,85708625
041,7873207,85710777
033,7873432,85710994
028,7874148,85711614
041,7874167,85711626
041,7874171,85711631
009,7874224,85711684
041,7874225,85711684
029,7874580,85712003
025,7876092,85713378
035,7876093,85713378
043,7876727,85713935
006,7878565,85715603
044,7879562,85716528
041,7879927,85716880
041,7880066,85716993
029,7880319,85717215
030,7880320,85717215
035,7880950,85717754
038,7880951,85717756
041,7880955,85717760
042,7880964,85717765
045,7880966,85717767
010,7881368,85718123
035,7881723,85718422
038,7881737,85718438
041,7881754,85718457
042,7881762,85718467
045,7881769,85718474
009,7882022,85718699
043,7882834,85719460
005,7883115,85719708
009,7883254,85719835
035,7883748,85720231
042,7883797,85720274
006,7884470,85720893
020,7884483,85720904
022,7884484,85720904
041,7884541,85720960
034,7884769,85721186
009,7885593,85721863
041,7885594,85721863
041,7886514,85722666
009,7887660,85723662
005,7888399,85724353
041,7888906,85724822
022,7889286,85725136
032,7889682,85725501
009,7890095,85725888
041,7890256,85726003
009,7890894,85726560
016,7891420,85727047
014,7892168,85727667
025,7892746,85728162
025,7892760,85728173
009,7892917,85728310
009,7893028,85728401
009,7893245,85728595
035,7893247,85728597
038,7893249,85728601
041,7893253,85728605
035,7893517,85728817
038,7893532,85728833
009,7894722,85729892
032,7895246,85730416
032,7897102,85732040
009,7898270,85733123
009,7898532,85733341
043,7898593,85733404
009,7899104,85733860
009,7899629,85734327
007,7900137,85734776
011,7900138,85734776
009,7900452,85735059
009,7900473,85735083
035,7900827,85735392
037,7901895,85736369
009,7903254,85737571
009,7903269,85737584
009,7903609,85737879
016,7904940,85739174
045,7904941,85739174
002,7904942,85739176
009,7905993,85740119
012,7905994,85740119
037,7905995,85740119
038,7905996,85740119
042,7905997,85740119
009,7906047,85740169
009,7906438,85740516
009,7906448,85740525
032,7907448,85741451
009,7909253,85743087
033,7911359,85744950
029,7913738,85746993
020,7916405,85749401
025,7916902,85749862
001,7918401,85751224
003,7919095,85751839
004,7919096,85751839
035,7920146,85752751
009,7920694,85753245
009,7923561,85755961
018,7923562,85755961
025,7923563,85755961
029,7923629,85756025
029,7923639,85756037
033,7924401,85756741
009,7924666,85756960
028,7925105,85757357
029,7925588,85757788
025,7926421,85758553
035,7926988,85759056
037,7927126,85759172
005,7928293,85760295
042,7929348,85761263
025,7929445,85761349
029,7929522,85761413
030,7929576,85761464
003,7929908,85761774
006,7930004,85761871
003,7931364,85763061
035,7931420,85763107
028,7931631,85763295
003,7932741,85764345
009,7932948,85764523
035,7933153,85764681
001,7937051,85768346
009,7941979,85772847
016,7941980,85772847
038,7941981,85772847
042,7941982,85772847
025,7942317,85773149
034,7942713,85773534
045,7943677,85774453
016,7944037,85774794
036,7945750,85776346
028,7946079,85776667
038,7946080,85776667
041,7946081,85776667
033,7946614,85777148
003,7950367,85780620
009,7950490,85780730
035,7950491,85780730
038,7950492,85780730
041,7950493,85780730
042,7950494,85780730
009,7950919,85781098
009,7951148,85781298
016,7951149,85781298
029,7951150,85781298
030,7951151,85781298
041,7951152,85781298
043,7951153,85781298
035,7951348,85781480
041,7954180,85784038
041,7956654,85786277
032,7957482,85787068
032,7958284,85787806
009,7959446,85788868
037,7959447,85788868
038,7959448,85788868
042,7959449,85788868
045,7959450,85788868
009,7959451,85788869
037,7959452,85788869
038,7959453,85788869
042,7959454,85788869
045,7959455,85788869
003,7959976,85789366
001,7961244,85790455
029,7961245,85790455
031,7961859,85791011
039,7961991,85791137
009,7962209,85791337
025,7963174,85792199
031,7963654,85792683
033,7964282,85793308
042,7965456,85794368
009,7966426,85795228
009,7966432,85795234
030,7967792,85796504
032,7968361,85797039
012,7968413,85797092
041,7969570,85798133
033,7969740,85798298
001,7971262,85799749
009,7971455,85799934
009,7972021,85800420
028,7972232,85800633
029,7972498,85800860
009,7972777,85801136
003,7974113,85802347
021,7975493,85803671
028,7977647,85805748
009,7981922,85809611
035,7981962,85809636
041,7981973,85809648
042,7981975,85809651
044,7982349,85810009
044,7982351,85810011
009,7982623,85810317
025,7983248,85810889
043,7983249,85810889
025,7983255,85810896
043,7983256,85810896
014,7985121,85812625
025,7985296,85812782
031,7985793,85813252
016,7986194,85813667
018,7988788,85815986
004,7988957,85816135
032,7990074,85817203
009,7990655,85817755
041,7990805,85817887
025,7991892,85818832
009,7992174,85819107
009,7992191,85819122
009,7992225,85819148
030,7994073,85820824
032,7994444,85821146
003,7998187,85824410
032,7999120,85825238
041,7999392,85825489
035,8001495,85827444
044,8003359,85829187
009,8006022,85831480
025,8007870,85833075
003,8010598,85835496
044,8010921,85835778
025,8011004,85835868
041,8011005,85835868
025,8011008,85835871
041,8011009,85835871
041,8011014,85835875
041,8011015,85835876
030,8011945,85836743
009,8012401,85837173
038,8012402,85837173
036,8013056,85837747
009,8013659,85838301
003,8013841,85838445
044,8013842,85838445
036,8014262,85838821
033,8015140,85839601
014,8016093,85840432
008,8016916,85841185
034,8017025,85841295
033,8017076,85841346
009,8017222,85841485
034,8017381,85841643
009,8017409,85841659
016,8017420,85841670
018,8017424,85841674
024,8017433,85841682
034,8017468,85841714
025,8017954,85842132
028,8018066,85842237
041,8018077,85842253
025,8018543,85842683
011,8018586,85842725
043,8018928,85843056
007,8019025,85843147
009,8019026,85843147
011,8019027,85843147
033,8019822,85843829
003,8020422,85844398
009,8020991,85844885
009,8021203,85845072
009,8021204,85845073
044,8023038,85846733
009,8023829,85847459
041,8023830,85847459
009,8024535,85848082
035,8024564,85848110
041,8024615,85848158
042,8024621,85848164
029,8025074,85848574
033,8025795,85849208
043,8026974,85850239
009,8027403,85850607
038,8027404,85850607
042,8027405,85850607
035,8027420,85850619
041,8027421,85850619
042,8027666,85850829
009,8028013,85851125
009,8028034,85851145
009,8028048,85851155
009,8028068,85851174
005,8029509,85852461
028,8029522,85852472
016,8031493,85854250
009,8031577,85854330
035,8031578,85854331
028,8031807,85854544
016,8032505,85855183
017,8032506,85855183
007,8032636,85855288
035,8034728,85857125
033,8035891,85858115
016,8036417,85858617
025,8036418,85858617
041,8036419,85858617
009,8038842,85860847
014,8038853,85860859
016,8038908,85860917
018,8039043,85861027
025,8039046,85861030
028,8039047,85861032
021,8041929,85863651
030,8043778,85865280
033,8044216,85865637
029,8044758,85866125
035,8045031,85866352
009,8045150,85866462
003,8045567,85866811
005,8045568,85866811
029,8046187,85867352
035,8046609,85867713
009,8046880,85867964
009,8046887,85867969
030,8048698,85869615
036,8049805,85870514
009,8050395,85871023
034,8051076,85871650
025,8051508,85872064
036,8051794,85872316
036,8051797,85872320
036,8051808,85872331
036,8051819,85872338
009,8052564,85873001
035,8052565,85873001
041,8052566,85873001
042,8052567,85873001
044,8053209,85873576
009,8053455,85873784
009,8053498,85873822
009,8055978,85875963
025,8056118,85876094
032,8056792,85876682
033,8056807,85876694
009,8057493,85877294
016,8058808,85878455
021,8058809,85878455
030,8059043,85878678
043,8059633,85879206
041,8060944,85880373
009,8062582,85881798
009,8062584,85881800
009,8062590,85881805
041,8063016,85882199
025,8064066,85883085
005,8065816,85884554
005,8065844,85884582
031,8069718,85888103
043,8069719,85888103
035,8069838,85888199
036,8069858,85888215
034,8071491,85889628
003,8071696,85889812
009,8071907,85889959
009,8071910,85889962
021,8073267,85891105
009,8075849,85893446
043,8076719,85894203
029,8076726,85894210
009,8076860,85894344
006,8077017,85894485
029,8078098,85895428
029,8078421,85895723
004,8079446,85896662
012,8079447,85896662
007,8079535,85896737
009,8079536,85896737
009,8079646,85896848
003,8081501,85898622
042,8081594,85898698
016,8085520,85902247
039,8085788,85902477
044,8085789,85902477
025,8087467,85903981
009,8091257,85907417
037,8091260,85907420
036,8091261,85907421
012,8091267,85907424
009,8093770,85909713
034,8094526,85910351
016,8095116,85910847
020,8095117,85910847
016,8095230,85910956
020,8095231,85910956
002,8095563,85911245
009,8095564,85911245
025,8095851,85911505
016,8097129,85912614
032,8099431,85914708
025,8100107,85915293
043,8103096,85917781
016,8103583,85918217
033,8104049,85918642
033,8104057,85918650
036,8105084,85919502
025,8106661,85920858
032,8109616,85923429
041,8110197,85923957
005,8110673,85924370
009,8111723,85925293
035,8111724,85925293
037,8111725,85925293
038,8111726,85925293
039,8111727,85925293
041,8111728,85925293
042,8111729,85925293
009,8112360,85925860
035,8112676,85926145
003,8113046,85926436
005,8113047,85926436
022,8113048,85926436
029,8114839,85927977
032,8114840,85927977
003,8115706,85928756
014,8115742,85928784
009,8115771,85928809
020,8115777,85928816
016,8115784,85928824
018,8115793,85928831
021,8115806,85928841
024,8115814,85928850
025,8115824,85928858
028,8115841,85928875
029,8115851,85928883
030,8115862,85928892
032,8115869,85928899
041,8115873,85928903
016,8117830,85930684
025,8117831,85930684
032,8119749,85932373
032,8119755,85932378
042,8119776,85932399
003,8120263,85932824
004,8120264,85932824
025,8120787,85933273
033,8122763,85934967
036,8122890,85935083
007,8123540,85935598
008,8123541,85935598
037,8123562,85935615
041,8123563,85935615
042,8123564,85935615
045,8123565,85935615
006,8123571,85935621
009,8123572,85935621
009,8128292,85939738
010,8128293,85939738
035,8129021,85940400
035,8129144,85940502
035,8129182,85940541
009,8130046,85941315
009,8130616,85941849
007,8130766,85941973
011,8130767,85941973
041,8130768,85941973
035,8131546,85942627
005,8131555,85942636
032,8131556,85942636
035,8131557,85942636
036,8131705,85942765
033,8133134,85944061
009,8133175,85944095
016,8134343,85945176
025,8134344,85945176
033,8134819,85945600
041,8135539,85946262
028,8136585,85947170
028,8136706,85947286
009,8137264,85947796
005,8137922,85948372
025,8139710,85950056
025,8140655,85950929
003,8141106,85951295
032,8141187,85951360
035,8142032,85952129
042,8142033,85952129
032,8142639,85952695
008,8143379,85953369
014,8143843,85953719
025,8145940,85955560
025,8146056,85955666
030,8147200,85956705
003,8150017,85959225
031,8150728,85959840
028,8151419,85960441
020,8154621,85963267
040,8154804,85963417
012,8154807,85963420
039,8154950,85963542
037,8155382,85963930
025,8155388,85963934
021,8155389,85963935
030,8155444,85963984
030,8155562,85964088
003,8155631,85964134
009,8156164,85964559
016,8156172,85964567
025,8156179,85964574
041,8156183,85964578
033,8156775,85965094
030,8158035,85966222
030,8158422,85966564
001,8159813,85967812
006,8159814,85967812
020,8159815,85967812
009,8162539,85970256
028,8162540,85970256
035,8162541,85970256
038,8162542,85970256
041,8162543,85970256
042,8162544,85970256
043,8162545,85970256
045,8162546,85970256
009,8163154,85970827
010,8163155,85970827
014,8163156,85970827
009,8163373,85971026
041,8163374,85971026
009,8163385,85971036
041,8163386,85971036
009,8163804,85971385
014,8163805,85971385
045,8164918,85972378
009,8165714,85973070
009,8166021,85973328
038,8166022,85973328
041,8166023,85973328
042,8166024,85973328
018,8168213,85975238
014,8168353,85975338
022,8168903,85975743
031,8168904,85975743
041,8168905,85975743
016,8169427,85976095
016,8170911,85977065
025,8170912,85977065
028,8170913,85977065
016,8172006,85977773
024,8172532,85978101
025,8172533,85978102
028,8172534,85978103
016,8172600,85978154
035,8172601,85978154
041,8173317,85978631
009,8173368,85978668
025,8173376,85978673
029,8174066,85979254
021,8175764,85980574
028,8175912,85980685
014,8177112,85981537
016,8177347,85981699
035,8177348,85981699
018,8177559,85981841
024,8177560,85981842
009,8177574,85981856
028,8178184,85982231
041,8178185,85982231
003,8178304,85982301
041,8178708,85982561
030,8179042,85982762
009,8179142,85982837
032,8179146,85982839
030,8179147,85982840
016,8179197,85982871
020,8179200,85982874
028,8179271,85982913
016,8179272,85982914
024,8179323,85982962
021,8179428,85983032
025,8179439,85983043
016,8179497,85983103
003,8179498,85983104
020,8179689,85983261
018,8179690,85983262
029,8180528,85983835
030,8180529,85983835
041,8180530,85983835
009,8180638,85983906
041,8180683,85983943
029,8180837,85984051
030,8180838,85984051
031,8182123,86000746
036,8184593,86002867
039,8184594,86002867
011,8184713,86002991
009,8184881,86003148
008,8185544,86003748
033,8187612,86005526
035,8187613,86005526
033,8187664,86005573
043,8188556,86006379
035,8190072,86007727
009,8190746,86008304
016,8190914,86008475
041,8190919,86008480
016,8190926,86008487
025,8191162,86008690
030,8191320,86008835
035,8191824,86009251
033,8192191,86009576
032,8192881,86010197
035,8193555,86010819
031,8194147,86011330
030,8197074,86013922
016,8197664,86014429
025,8197665,86014429
035,8199475,86016045
030,8199787,86016320
043,8199788,86016320
016,8199814,86016341
009,8200293,86016747
009,8200298,86016752
009,8200306,86016760
009,8200316,86016771
009,8200321,86016776
032,8200608,86017067
009,8201489,86017850
005,8201983,86018311
003,8203015,86019201
009,8203106,86019288
033,8203402,86019545
