case_row_id,case_number,case_number_raw,district_id,court_name,pacer_id,case_name,assigned_to,referred_to,case_cause,jurisdictional_basis,date_filed,date_closed,date_last_filed,jury_demand,demand,lead_case,related_case,settlement,case_type_1,case_type_2,case_type_3,case_type_note
11794.0,1:04-cv-01258,1:04-cv-01258-SLR,ded,Delaware District Court,8610.0,McKesson Information v. Trizetto Group Inc.,Judge Sue L. Robinson,,28:1338 Patent Infringement,Federal Question,2004-09-13,2006-09-13,2008-04-07,Both,$0.00,,,,1.0,,,
11779.0,1:04-cv-01221,1:04-cv-01221-JJF,ded,Delaware District Court,8573.0,"Pfizer Inc., et al v. Hillman",Judge Joseph J. Farnan Jr.,,35:271 Patent Infringement,Federal Question,2004-09-02,2005-10-31,2006-06-21,,$0.00,,,,1.0,,,
13397.0,1:06-cv-00613,1:06-cv-00613-SLR,ded,Delaware District Court,37185.0,Abbott Laboratories et al v. Johnson and Johnson Inc. et al,Judge Sue L. Robinson,,35:271 Patent Infringement,Federal Question,2006-09-29,2008-01-09,2010-04-26,Plaintiff,,,"1:03-cv-01138-SLR; 1:03-cv-01138-SLR, /cgi-bin/DktRpt.pl?6689; 1:07-cv-00259-SLR; 1:07-cv-00259-SLR, /cgi-bin/DktRpt.pl?38207; 1:07-cv-00333-SLR; 1:07-cv-00333-SLR, /cgi-bin/DktRpt.pl?38317; 1:07-cv-00348-SLR; 1:07-cv-00348-SLR, /cgi-bin/DktRpt.pl?38376; 1:07-cv-00409-SLR; 1:07-cv-00409-SLR, /cgi-bin/DktRpt.pl?38510; 1:07-cv-00765-SLR; 1:07-cv-00765-SLR, /cgi-bin/DktRpt.pl?39343; 1:97-cv-00550-SLR; 1:97-cv-00550-SLR, /cgi-bin/DktRpt.pl?30960; 1:98-cv-00080-SLR; 1:98-cv-00080-SLR, /cgi-bin/DktRpt.pl?31830; 1:98-cv-00314-SLR; 1:98-cv-00314-SLR, /cgi-bin/DktRpt.pl?32064; 1:98-cv-00316-SLR; 1:98-cv-00316-SLR, /cgi-bin/DktRpt.pl?32066",,2.0,,,
10583.0,1:03-cv-00241,1:03-cv-00241-LPS,ded,Delaware District Court,5795.0,"St. Clair Property v. Canon Inc., et al",Judge Leonard P. Stark,,35:271 Patent Infringement,Federal Question,2003-02-28,2011-05-02,2013-08-16,Both,$0.00,,"1:06-cv-00404-JJF-LPS; 1:06-cv-00404-JJF-LPS, /cgi-bin/DktRpt.pl?36762; 1:06-cv-00404-LPS; 1:06-cv-00404-LPS, /cgi-bin/DktRpt.pl?36762; 1:08-cv-00371-JJF-LPS; 1:08-cv-00371-JJF-LPS, /cgi-bin/DktRpt.pl?40419; 1:08-cv-00371-LPS; 1:08-cv-00371-LPS, /cgi-bin/DktRpt.pl?40419; 1:08-cv-00373-JJF-LPS; 1:08-cv-00373-JJF-LPS, /cgi-bin/DktRpt.pl?40422; 1:08-cv-00373-LPS; 1:08-cv-00373-LPS, /cgi-bin/DktRpt.pl?40422; 1:09-cv-00804-JJF-LPS; 1:09-cv-00804-LPS; 1:09-cv-00804-LPS, /cgi-bin/DktRpt.pl?43103; 1:10-cv-00077-JJF-LPS; 1:10-cv-00077-LPS; 1:10-cv-00077-LPS, /cgi-bin/DktRpt.pl?43573",,1.0,,,
11809.0,1:04-cv-01337,1:04-cv-01337-LPS,ded,Delaware District Court,8689.0,"Honeywell Intl Inc., et al v. Nokia Corporation, et al",Judge Joseph J. Farnan Jr.,,35:271 Patent Infringement,Federal Question,2004-10-06,2012-03-30,2015-11-30,Both,$0.00,,"Federal Circuit, 12-01373; Federal Circuit, 12-01374",,1.0,,,
13446.0,1:06-cv-00727,1:06-cv-00727-GMS,ded,Delaware District Court,37431.0,Rembrandt Technologies LP v. CBS Corporation,Judge Gregory M. Sleet,,35:271 Patent Infringement,Federal Question,2006-12-01,2011-09-07,2011-09-07,Both,,1:07-md-01848-GMS; 1:07-md-01848-GMS-LPS,"1:06-cv-00635-GMS; 1:06-cv-00635-GMS, /cgi-bin/DktRpt.pl?37237",,1.0,,,
14095.0,1:07-cv-00360,1:07-cv-00360-JJF,ded,Delaware District Court,38415.0,Pfizer Inc. et al v. Teva Pharmaceuticals USA Inc.,Judge Joseph J. Farnan Jr.,,35:271 Patent Infringement,Federal Question,2007-06-07,2009-08-17,2009-12-15,,,,"1:03-cv-00209-JJF; 1:03-cv-00209-JJF, /cgi-bin/DktRpt.pl?5763; 1:07-cv-00138-JJF; 1:07-cv-00138-JJF, /cgi-bin/DktRpt.pl?37906; 1:07-cv-00790-JJF; 1:07-cv-00790-JJF, /cgi-bin/DktRpt.pl?39397; 1:08-cv-00162-JJF; 1:08-cv-00162-JJF, /cgi-bin/DktRpt.pl?39971; 1:08-cv-00164-JJF; 1:08-cv-00164-JJF, /cgi-bin/DktRpt.pl?39973; 1:08-cv-00237-JJF; 1:08-cv-00237-JJF, /cgi-bin/DktRpt.pl?40165; 1:08-cv-00948-LDD; 1:08-cv-00948-LDD, /cgi-bin/DktRpt.pl?41573; 1:09-cv-00441-JJF-LPS; 1:09-cv-00441-LPS; 1:09-cv-00441-LPS, /cgi-bin/DktRpt.pl?42472",,1.0,,,
13255.0,1:06-cv-00234,1:06-cv-00234-SLR,ded,Delaware District Court,36407.0,Bayer Healthcare AG et al v. Teva Pharmaceuticals USA Inc.,Judge Sue L. Robinson,,35:271 Patent Infringement,Federal Question,2006-04-05,2009-10-20,2012-01-11,,,,"1:04-cv-00179-SLR, 1:04-cv-00179-SLR, /cgi-bin/DktRpt.pl?7531, 1:07-cv-00195-SLR, 1:07-cv-00195-SLR, /cgi-bin/DktRpt.pl?38044, 1:11-cv-00293-SLR, 1:11-cv-00293-SLR, /cgi-bin/DktRpt.pl?46063, 1:11-cv-00587-SLR, 1:11-cv-00587-SLR, /cgi-bin/DktRpt.pl?46622, 1:12-cv-00960-SLR, /cgi-bin/DktRpt.pl?49273, 1:12-cv-00973-SLR, /cgi-bin/DktRpt.pl?49286, 1:14-cv-00930-SLR, /cgi-bin/DktRpt.pl?55380, 1:16-cv-00563-SLR, /cgi-bin/DktRpt.pl?59764","1:04-cv-00179-SLR, 1:04-cv-00179-SLR, /cgi-bin/DktRpt.pl?7531, 1:07-cv-00195-SLR, 1:07-cv-00195-SLR, /cgi-bin/DktRpt.pl?38044, 1:11-cv-00293-SLR, 1:11-cv-00293-SLR, /cgi-bin/DktRpt.pl?46063, 1:11-cv-00587-SLR, 1:11-cv-00587-SLR, /cgi-bin/DktRpt.pl?46622, 1:12-cv-00960-SLR, /cgi-bin/DktRpt.pl?49273, 1:12-cv-00973-SLR, /cgi-bin/DktRpt.pl?49286, 1:14-cv-00930-SLR, /cgi-bin/DktRpt.pl?55380, 1:16-cv-00563-SLR, /cgi-bin/DktRpt.pl?59764",1.0,,,
11532.0,1:04-cv-00305,1:04-cv-00305-SLR,ded,Delaware District Court,7657.0,"Monsanto Company, et al v. Syngenta Seeds Inc., et al",Judge Sue L. Robinson,,28:1338 Patent Infringement,Federal Question,2004-05-12,2008-05-23,2010-02-18,Both,$0.00,,"1:05-cv-00535-SLR; 1:05-cv-00535-SLR, /cgi-bin/DktRpt.pl?35207; 1:06-cv-00599-SLR; 1:06-cv-00599-SLR, /cgi-bin/DktRpt.pl?37162; 1:06-cv-00600-SLR; 1:06-cv-00600-SLR, /cgi-bin/DktRpt.pl?37163; 1:06-cv-00622-SLR; 1:06-cv-00622-SLR, /cgi-bin/DktRpt.pl?37202; 1:07-cv-00038-SLR; 1:07-cv-00038-SLR, /cgi-bin/DktRpt.pl?37642; 1:07-cv-00100-SLR; 1:07-cv-00100-SLR, /cgi-bin/DktRpt.pl?37805; 1:07-cv-00122-SLR; 1:07-cv-00122-SLR, /cgi-bin/DktRpt.pl?37838; 1:07-cv-00123-SLR; 1:07-cv-00123-SLR, /cgi-bin/DktRpt.pl?37835",,10.0,,,
14197.0,1:07-cv-00633,1:07-cv-00633-JJF-LPS,ded,Delaware District Court,39037.0,Power Integrations Inc. v. BCD Semiconductor Corporation et al,"Judge Joseph J. Farnan, Jr.",Judge Leonard P. Stark,28:1338 Patent Infringement,Federal Question,2007-10-15,2009-02-12,2013-09-20,Both,,,"1:04-cv-01371-JJF; 1:04-cv-01371-JJF, /cgi-bin/DktRpt.pl?8723; 1:04-cv-01371-LPS; 1:04-cv-01371-LPS, /cgi-bin/DktRpt.pl?8723; 1:07-cv-00187-JJF; 1:07-cv-00187-JJF, /cgi-bin/DktRpt.pl?38016; 1:08-cv-00309-JJF-LPS; 1:08-cv-00309-JJF-LPS, /cgi-bin/DktRpt.pl?40287; 1:08-cv-00309-LPS; 1:08-cv-00309-LPS, /cgi-bin/DktRpt.pl?40287; 1:98-cv-00490-JJF; 1:98-cv-00490-JJF, /cgi-bin/DktRpt.pl?32240",,1.0,,,
14195.0,1:07-cv-00631,1:07-cv-00631-GMS,ded,Delaware District Court,39036.0,CryoCath Technologies Inc. v. CryoCor Inc.,Judge Gregory M. Sleet,,35:145 Patent Infringement,Federal Question,2007-10-15,2008-09-25,2008-09-25,Both,,,"1:08-cv-00031-GMS; 1:08-cv-00031-GMS, /cgi-bin/DktRpt.pl?39586",,1.0,,,
10557.0,1:03-cv-00183,1:03-cv-00183-SLR,ded,Delaware District Court,5737.0,"Honeywell Intl Inc, et al v. Electrolux Home, et al",Judge Sue L. Robinson,,35:271 Patent Infringement,Federal Question,2003-02-06,2003-09-02,2004-07-14,Both,$0.00,,,,1.0,,,Likely
10712.0,1:03-cv-00600,1:03-cv-00600-JJF,ded,Delaware District Court,6152.0,"Yodlee Inc. v. Block Financial Corp, et al",Judge Joseph J. Farnan Jr.,,28:1338 Patent Infringement,Federal Question,2003-06-25,2003-08-28,2003-09-23,Both,$0.00,,"USDC/DE, 03-00355JJF",,1.0,,,
12650.0,1:05-cv-00854,1:05-cv-00854-JJF,ded,Delaware District Court,35784.0,Boehringer Ingelheim International GMBH et al v. Mylan Pharmaceuticals Inc.,Judge Joseph J. Farnan Jr.,,35:271 Patent Infringement,Federal Question,2005-12-12,2008-09-18,2008-09-18,,,1:05-cv-00700-JJF,,,1.0,,,
13268.0,1:06-cv-00268,1:06-cv-00268-JJF,ded,Delaware District Court,36490.0,Ajinomoto Heartland LLC v. Global Bio-Chem Technology Group Company Limited et al,Judge Joseph J. Farnan Jr.,,35:271 Patent Infringement,Federal Question,2006-04-25,2010-06-11,2010-06-14,,,,,,1.0,,,
12610.0,1:05-cv-00725,1:05-cv-00725-LPS,ded,Delaware District Court,35544.0,TV Guide Online Inc. et al v. Tribune Media Services Inc.,Judge Sue L. Robinson,Judge Leonard P. Stark,28:1338 Patent Infringement,Federal Question,2005-10-12,2015-12-07,2015-12-07,Both,,,"1:11-cv-00003-LPS; 1:11-cv-00003-RGA, /cgi-bin/DktRpt.pl?45528",,1.0,,,
13205.0,1:06-cv-00105,1:06-cv-00105-SLR,ded,Delaware District Court,36157.0,Nuance Communications Inc. et al v. Tellme Networks Inc.,Judge Sue L. Robinson,,35:271 Patent Infringement,Federal Question,2006-02-17,2010-04-22,2012-08-30,Plaintiff,,,,,1.0,,,
12646.0,1:05-cv-00842,1:05-cv-00842-GMS,ded,Delaware District Court,35735.0,University of Delaware v. Phenomenex Inc. et al,Judge Gregory M. Sleet,,35:271 Patent Infringement,Federal Question,2005-12-05,2011-02-02,2011-02-02,Both,,,,,1.0,,,
10525.0,1:03-cv-00102,1:03-cv-00102-SLR,ded,Delaware District Court,5656.0,"Symbol Technologies v. Hand Held Products, et al",Judge Sue L. Robinson,,35:145 Patent Infringement,Federal Question,2003-01-21,2005-03-09,2005-03-09,Both,$0.00,,,,1.0,,,
14214.0,1:07-cv-00671,1:07-cv-00671-SLR,ded,Delaware District Court,39113.0,Cisco Systems Inc. et al v. GPNE Corp.,Judge Sue L. Robinson,,28:2201 Declaratory Judgment,Federal Question,2007-10-24,2008-09-17,2013-09-25,Both,,,,,3.0,,,
14120.0,1:07-cv-00407,1:07-cv-00407-SLR,ded,Delaware District Court,38512.0,MedPointe Healthcare Inc. v. Sun Pharmaceutical Industries Ltd.,Judge Sue L. Robinson,,28:1338 Patent Infringement,Federal Question,2007-06-22,2008-10-28,2008-10-28,,,,"1:06-cv-00164-SLR; 1:06-cv-00164-SLR, /cgi-bin/DktRpt.pl?36274; 1:07-cv-00204-SLR; 1:07-cv-00204-SLR, /cgi-bin/DktRpt.pl?38078; 1:09-cv-00241-SLR; 1:09-cv-00241-SLR, /cgi-bin/DktRpt.pl?42089",,1.0,,,
11788.0,1:04-cv-01244,1:04-cv-01244-JJF,ded,Delaware District Court,8596.0,"Forest Laboratories, et al v. Alphapharm Pty Ltd.",Judge Joseph J. Farnan Jr.,,28:1338 Patent Infringement,Federal Question,2004-09-08,2004-09-27,2005-03-18,Defendant,$0.00,1:03-cv-00891-JJF,,,1.0,,,
13402.0,1:06-cv-00627,1:06-cv-00627-GMS-LPS,ded,Delaware District Court,37215.0,Valeo Sistemas Electricos S.A. de C.V. v. CIF Licensing LLC,Judge Gregory M. Sleet,Judge Leonard P. Stark,28:2201 Declaratory Judgment,Federal Question,2006-10-10,2008-10-17,2008-10-17,,,,,,2.0,,,
13164.0,1:06-cv-00045,1:06-cv-00045-GMS,ded,Delaware District Court,36039.0,Nichia Corporation v. Intermatic Inc.,Judge Gregory M. Sleet,,35:271 Patent Infringement,Federal Question,2006-01-24,2006-06-09,2006-06-09,Plaintiff,,,,,1.0,,,
11822.0,1:04-cv-01414,1:04-cv-01414-SLR,ded,Delaware District Court,8766.0,"Lancaster Composite v. Hardcore Composites, et al",Judge Sue L. Robinson,,28:1338 Patent Infringement,Federal Question,2004-11-01,2007-02-09,2007-02-09,Plaintiff,$0.00,,"USDC/DE, 03cv840SLR",,1.0,,,
14038.0,1:07-cv-00214,1:07-cv-00214-GMS,ded,Delaware District Court,38097.0,Stiftelsen for industriell og teknisk forskning ved NTH et al v. UPEK Inc.,Judge Gregory M. Sleet,,28:1338 Patent Infringement,Federal Question,2007-04-20,2007-08-17,2007-10-29,Plaintiff,,,,,1.0,,,
11785.0,1:04-cv-01226,1:04-cv-01226-JJF,ded,Delaware District Court,8578.0,"Pfizer Inc., et al v. Young",Judge Joseph J. Farnan Jr.,,35:271 Patent Infringement,Federal Question,2004-09-02,2006-02-08,2006-03-06,Plaintiff,$0.00,,,,1.0,,,
12362.0,1:05-cv-00061,1:05-cv-00061-KAJ,ded,Delaware District Court,9378.0,"E.I. duPont v. Kronos Inc., et al",Judge Kent A. Jordan,,28:1338 Patent Infringement,Federal Question,2005-02-04,2005-10-25,2005-10-25,Plaintiff,$0.00,,,,1.0,,,Likely
13971.0,1:07-cv-00067,1:07-cv-00067-MPT,ded,Delaware District Court,37722.0,Time Warner Cable Inc. v. GPNE Corp.,Judge Mary Pat Thynge,,35:271 Patent Infringement,Federal Question,2007-02-02,2007-07-20,2007-07-24,,,,,,2.0,,,
11800.0,1:04-cv-01278,1:04-cv-01278-KAJ,ded,Delaware District Court,8630.0,Cryovac Inc. v. Pechiney Plastic Inc.,Judge Kent A. Jordan,,35:271 Patent Infringement,Federal Question,2004-09-20,2006-07-17,2007-09-07,Plaintiff,$0.00,,,,1.0,,,
13190.0,1:06-cv-00091,1:06-cv-00091-SLR,ded,Delaware District Court,36138.0,Callaway Golf Company v. Acushnet Company,Judge Sue L. Robinson,,35:271 Patent Infringement,Federal Question,2006-02-09,2010-03-31,2018-07-06,Plaintiff,,,"1:07-cv-00367-SLR, 1:07-cv-00367-SLR, /cgi-bin/DktRpt.pl?38433, 1:09-cv-00130-SLR -MPT, 1:09-cv-00130-SLR -MPT, /cgi-bin/DktRpt.pl?41911, 1:09-cv-00130-SLR-MPT, /cgi-bin/DktRpt.pl?41911, 1:09-cv-00130-UNA, 1:09-cv-00130-UNA, /cgi-bin/DktRpt.pl?41911, 1:09-cv-00131-SLR -MPT, 1:09-cv-00131-SLR -MPT, /cgi-bin/DktRpt.pl?41908, 1:09-cv-00131-SLR-MPT, /cgi-bin/DktRpt.pl?41908, 1:09-cv-00131-UNA, 1:09-cv-00131-UNA, /cgi-bin/DktRpt.pl?41908","1:07-cv-00367-SLR, 1:07-cv-00367-SLR, /cgi-bin/DktRpt.pl?38433, 1:09-cv-00130-SLR -MPT, 1:09-cv-00130-SLR -MPT, /cgi-bin/DktRpt.pl?41911, 1:09-cv-00130-SLR-MPT, /cgi-bin/DktRpt.pl?41911, 1:09-cv-00130-UNA, 1:09-cv-00130-UNA, /cgi-bin/DktRpt.pl?41911, 1:09-cv-00131-SLR -MPT, 1:09-cv-00131-SLR -MPT, /cgi-bin/DktRpt.pl?41908, 1:09-cv-00131-SLR-MPT, /cgi-bin/DktRpt.pl?41908, 1:09-cv-00131-UNA, 1:09-cv-00131-UNA, /cgi-bin/DktRpt.pl?41908",1.0,,,
11848.0,1:04-cv-01507,1:04-cv-01507-SLR,ded,Delaware District Court,8859.0,"LP Matthews LLC v. Bath & Body Works, et al",Judge Sue L. Robinson,,35:145 Patent Infringement,Federal Question,2004-12-08,2006-11-14,2007-11-20,Both,$0.00,,,,1.0,,,
14192.0,1:07-cv-00608,1:07-cv-00608-SLR-MPT,ded,Delaware District Court,38971.0,MAM Babyartikel GmbH et al v. Luv n' Care Ltd. et al,Judge Sue L. Robinson,Judge Mary Pat Thynge,35:145 Patent Infringement,Federal Question,2007-10-04,2009-07-13,2012-08-20,Both,,,,,1.0,,,
12508.0,1:05-cv-00405,1:05-cv-00405-SLR,ded,Delaware District Court,35001.0,"Internet Security Systems, Inc. v. SRI International",Judge Sue L. Robinson,,28:1338 Patent Infringement,Federal Question,2005-06-16,2006-10-27,2013-09-06,,,1:04-cv-01199-SLR,"1:04-cv-01199-SLR; 1:04-cv-01199-SLR, /cgi-bin/DktRpt.pl?8551",,2.0,,,
14024.0,1:07-cv-00186,1:07-cv-00186-JJF,ded,Delaware District Court,38010.0,LG.Philips LCD Co. LTD v. Tatung Company et al,Judge Joseph J. Farnan Jr.,,28:1331 Fed. Question: Trademark,Federal Question,2007-03-30,2008-09-02,2008-09-02,Plaintiff,,,"1:04-cv-00343-JJF; 1:04-cv-00343-JJF, /cgi-bin/DktRpt.pl?7695",,1.0,,,Likely
10827.0,1:03-cv-00994,1:03-cv-00994-GMS,ded,Delaware District Court,6545.0,"M&M Technologies Inc v. Gurtler Chemicals, et al",Judge Gregory M. Sleet,,28:1338 Patent Infringement,Federal Question,2003-10-30,2006-06-26,2007-09-12,Both,$0.00,,,,1.0,,,
13345.0,1:06-cv-00482,1:06-cv-00482-JJF,ded,Delaware District Court,36935.0,4titude Ltd. v. Bio-Rad Laboratories Inc.,Judge Joseph J. Farnan Jr.,,28:1338 Patent Infringement,Federal Question,2006-08-04,2006-12-04,2006-12-07,Plaintiff,,,,,2.0,,,
14009.0,1:07-cv-00150,1:07-cv-00150-SLR,ded,Delaware District Court,37927.0,Optium Corporation v. Emcore Corporation et al,Judge Sue L. Robinson,,28:1338 Patent Infringement,Federal Question,2007-03-15,2008-01-03,2008-01-04,Plaintiff,,,,,3.0,,,
14219.0,1:07-cv-00679,1:07-cv-00679-SLR,ded,Delaware District Court,39167.0,Elan Corporation PLC et al v. Actavis South Atlantic LLC,Judge Sue L. Robinson,,35:271 Patent Infringement,Federal Question,2007-10-29,2010-05-10,2010-05-10,,,1:07-cv-00552-SLR,"1:07-cv-00552-SLR; 1:07-cv-00552-SLR, /cgi-bin/DktRpt.pl?38887; 1:07-cv-00603-SLR; 1:07-cv-00603-SLR, /cgi-bin/DktRpt.pl?38960; 1:07-cv-00736-SLR; 1:07-cv-00736-SLR, /cgi-bin/DktRpt.pl?39286",,1.0,,,
13399.0,1:06-cv-00620,1:06-cv-00620-GMS,ded,Delaware District Court,37195.0,Biovail Laboratories International SRL v. Andrx Pharmaceuticals LLC et al,Judge Gregory M. Sleet,,35:271 Patent Infringement,Federal Question,2006-10-04,2008-01-31,2008-01-31,,,1:05-cv-00586-GMS,,,1.0,,,
12603.0,1:05-cv-00701,1:05-cv-00701-GMS,ded,Delaware District Court,35499.0,Synopsys Inc. v. Magma Design Automation,Judge Gregory M. Sleet,,35:271 Patent Infringement,Federal Question,2005-09-26,2007-04-13,2008-09-26,Both,,,,,1.0,,,
14294.0,1:07-cv-00840,1:07-cv-00840-SLR,ded,Delaware District Court,39499.0,Fifth Market Inc. v. CME Group Inc. et al,Judge Sue L. Robinson,,28:1338 Patent Infringement,Federal Question,2007-12-21,2008-06-03,2008-06-03,Plaintiff,,,"1:08-cv-00520-GMS; 1:08-cv-00520-GMS, /cgi-bin/DktRpt.pl?40819",,1.0,,,
11433.0,1:04-cv-00114,1:04-cv-00114-JJF,ded,Delaware District Court,7466.0,Simplification LLC v. Block Financial Corp,Judge Joseph J. Farnan Jr.,,35:271 Patent Infringement,Federal Question,2004-02-24,2009-02-25,2009-02-27,Both,$0.00,1:03-cv-00355-JJF,,,1.0,,,
11541.0,1:04-cv-00335,1:04-cv-00335-KAJ,ded,Delaware District Court,7687.0,Ampex Corporation v. Sanyo Electric Co,Judge Kent A. Jordan,,35:271 Patent Infringement,Federal Question,2004-05-25,2004-08-27,2004-08-27,Plaintiff,$0.00,,,,1.0,,,
12394.0,1:05-cv-00132,1:05-cv-00132-JJF,ded,Delaware District Court,34457.0,Bridgestone Sports Co Ltd. et al v. Acushnet Company,Judge Joseph J. Farnan Jr.,,35:271 Patent Infringement,Federal Question,2005-03-07,2007-10-10,2008-10-29,Both,,,,,1.0,,,
13963.0,1:07-cv-00053,1:07-cv-00053-JJF,ded,Delaware District Court,37674.0,Renesas Technology Corp. v. Samsung Electronics Co. Ltd. et al,Judge Joseph J. Farnan Jr.,,35:271 Patent Infringement,Federal Question,2007-01-26,2007-03-30,2008-05-16,Plaintiff,,,"1:07-cv-00054-JJF; 1:07-cv-00054-JJF, /cgi-bin/DktRpt.pl?37675",,1.0,,,
10803.0,1:03-cv-00917,1:03-cv-00917-JJF,ded,Delaware District Court,6468.0,Stratos Lightwave v. Picolight Inc.,Judge Joseph J. Farnan Jr.,,35:271 Patent Infringement,Federal Question,2003-09-29,2005-06-10,2005-10-03,Both,$0.00,,,,1.0,,,
13245.0,1:06-cv-00197,1:06-cv-00197-SLR-LPS,ded,Delaware District Court,36331.0,Teles AG Informationstechnologien v. Quintum Technologies LLC.,Judge Sue L. Robinson,Judge Leonard P. Stark,28:1338 Patent Infringement,Federal Question,2006-03-24,2009-11-03,2012-08-30,Both,,,"1:09-cv-00072-SLR; 1:09-cv-00072-SLR, /cgi-bin/DktRpt.pl?41760; 1:09-cv-00072-SLR-LPS; 1:09-cv-00232-SLR; 1:09-cv-00232-SLR, /cgi-bin/DktRpt.pl?42076; 1:09-cv-00232-SLR-LPS",,1.0,,,
12618.0,1:05-cv-00755,1:05-cv-00755-SLR,ded,Delaware District Court,35613.0,"Symbol Technologies, Inc. v. YDI Wireless Inc. et al",Judge Sue L. Robinson,,28:1338 Patent Infringement,Federal Question,2005-10-28,2006-03-09,2006-03-09,Plaintiff,,,,,1.0,,,
10768.0,1:03-cv-00808,1:03-cv-00808-SLR,ded,Delaware District Court,6359.0,"Teva Pharmaceuticals, et al v. Pharmaceutical Inc., et al",Judge Sue L. Robinson,,28:2201 Declaratory Judgment,Federal Question,2003-08-14,2004-08-09,2004-08-09,Defendant,$0.00,,,,2.0,,,
13458.0,1:06-cv-00748,1:06-cv-00748-SLR,ded,Delaware District Court,37474.0,Guardian Industries Corp. v. Innolux Display Corporation,Judge Sue L. Robinson,,28:1338 Patent Infringement,Federal Question,2006-12-08,2008-12-11,2009-02-12,Both,,,,,1.0,,,
13257.0,1:06-cv-00242,1:06-cv-00242-KAJ,ded,Delaware District Court,36444.0,DuPont Performance Elastomers L.L.C. v. Dow Chemical Company,Judge Kent A. Jordan,,35:271 Patent Infringement,Federal Question,2006-04-11,2006-08-07,2006-08-07,Plaintiff,,,,,1.0,,,
13360.0,1:06-cv-00527,1:06-cv-00527-LPS,ded,Delaware District Court,37007.0,Ansell Healthcare Products LLC. v. Tillotson Corporation,Judge Leonard P. Stark,,28:1338 Patent Infringement,Federal Question,2006-08-25,2009-04-22,2013-09-10,Defendant,,,"USDC/ND/GA, 4:05cv00118HLM",,3.0,,,
13361.0,1:06-cv-00530,1:06-cv-00530-SLR,ded,Delaware District Court,37012.0,Ablaise Ltd. et al v. Bank of America Corporation,Judge Sue L. Robinson,,35:271 Patent Infringement,Federal Question,2006-08-28,2007-03-26,2010-08-09,Both,,,,,1.0,,,
14109.0,1:07-cv-00398,1:07-cv-00398-GMS,ded,Delaware District Court,38586.0,Rembrandt Technologies LP v. Comcast Corporation et al,Judge Gregory M. Sleet,,35:271 Patent Infringement,Federal Question,2007-06-28,2011-09-07,2011-09-07,Plaintiff,,1:07-md-01848-GMS,"1:07-cv-00752-GMS; 1:07-cv-00752-GMS, /cgi-bin/DktRpt.pl?39320",,1.0,,,
14019.0,1:07-cv-00170,1:07-cv-00170-LPS,ded,Delaware District Court,37977.0,CIF Licensing LLC v. Agere Systems LLC,Judge Leonard P. Stark,,28:1338 Patent Infringement,Federal Question,2007-03-23,2013-05-01,2013-09-23,Both,,,,,1.0,,,
13356.0,1:06-cv-00514,1:06-cv-00514-GMS,ded,Delaware District Court,36979.0,Abbott Diabetes Care Inc. v. DexCom Inc.,Judge Gregory M. Sleet,,35:271 Patent Infringement,Federal Question,2006-08-17,2014-07-11,2014-07-11,Plaintiff,,1:05-cv-00590-GMS,"1:05-cv-00590-GMS; 1:05-cv-00590-GMS, /cgi-bin/DktRpt.pl?35305; 1:13-cv-02105-GMS, /cgi-bin/DktRpt.pl?53945",,1.0,,,
11766.0,1:04-cv-01199,1:04-cv-01199-SLR-MPT,ded,Delaware District Court,8551.0,"SRI International v. Internet Security, et al",Judge Sue L. Robinson,Judge Mary Pat Thynge,35:271 Patent Infringement,Federal Question,2004-08-26,2011-11-16,2015-11-10,Both,$0.00,,"1:05-cv-00405-SLR; 1:05-cv-00405-SLR, /cgi-bin/DktRpt.pl?35001; 1:11-cv-00131-SLR -MPT; 1:11-cv-00131-SLR -MPT, /cgi-bin/DktRpt.pl?45748; 1:11-cv-00131-SLR-MPT; 1:11-cv-00131-SLR-MPT, /cgi-bin/DktRpt.pl?45748",,1.0,,,
13290.0,1:06-cv-00316,1:06-cv-00316-SLR-MPT,ded,Delaware District Court,36598.0,E.I. DuPont de Nemours and Company v. Bio-Rad Laboratories Inc.,Judge Sue L. Robinson,Judge Mary Pat Thynge,15:1125 Trademark Infringement (Lanham Act),Federal Question,2006-05-12,2007-03-26,2007-03-26,Both,,,,,1.0,5.0,,
13160.0,1:06-cv-00033,1:06-cv-00033-SLR,ded,Delaware District Court,36007.0,Takeda Pharmaceutical Company LTD. et al v. Teva Pharmaceuticals USA Inc.,Judge Sue L. Robinson,,28:1338 Patent Infringement,Federal Question,2006-01-17,2008-03-31,2010-07-22,,,,"1:07-cv-00331-SLR; 1:07-cv-00331-SLR, /cgi-bin/DktRpt.pl?38286",,1.0,,,
